name,acronym,created_at,updated_at,invalid,dataset,reviewed,id,biography,canonical
Blue Coats,,2014-04-28T07:06:18.679177,2014-04-28T07:06:18.679186,False,tx-lobbying-interests,False,20740,"420 N. Mary AvenueSunnyvale, CA 94086",
Blue Coat,,2014-04-24T04:13:01.055511,2014-04-28T07:06:18.678485,False,tx-lobbying-interests,False,12137,"420 N. Mary AveSunnyvale, CA 94086",
Block House Municipal Utility District,,2014-04-24T04:13:01.034545,2014-04-28T07:06:18.677821,False,tx-lobbying-interests,False,12136,"100 Congress Avenue Suite 1300Austin, TX 78701",
Blazer Residential,,2014-04-24T04:13:01.013944,2014-04-28T07:06:18.677103,False,tx-lobbying-interests,False,12135,"6363 Woodway Suite 320Houston, TX 77057",
"Blann, Jesse",,2014-04-28T07:06:18.614020,2014-04-28T07:06:18.614030,False,tx-lobbying-interests,False,20739,"P. O. Box 1783Round Rock, TX 78680",
"Blann, Jess",,2014-04-28T07:06:18.585964,2014-04-28T07:06:18.585974,False,tx-lobbying-interests,False,20738,"P.O. Box 1783Round Rock, TX 78680",
Blanco San Miguel Ltd.,,2014-04-28T07:06:18.557169,2014-04-28T07:06:18.557180,False,tx-lobbying-interests,False,20737,"3937 Ranch Road 620 S.Austin, TX 78738",
Blanco San Miguel LLC,,2014-04-28T07:06:18.528635,2014-04-28T07:06:18.528644,False,tx-lobbying-interests,False,20736,"13200 Bee Cave ParkwayAustin, TX 78738",
Blake Magee Company,,2014-04-24T04:13:00.992891,2014-04-28T07:06:18.527848,False,tx-lobbying-interests,False,12134,"1011 North Lamar Blvd.Austin, TX 78703",
Blake Magee Co.,,2014-04-28T07:06:18.487172,2014-04-28T07:06:18.487182,False,tx-lobbying-interests,False,20735,"1011 North Lamar Blvd.Austin, TX 78703",
Blaise Energy Inc.,,2014-04-28T07:06:18.459151,2014-04-28T07:06:18.459161,False,tx-lobbying-interests,False,20734,"387 15th St. W.,Suite 142Dickinson, ND 58601",
Blaise Energy Inc,,2014-04-28T07:06:18.431179,2014-04-28T07:06:18.431189,False,tx-lobbying-interests,False,20733,"823 Congress AvenueSuite 620Austin, TX 78701",
Blair Calvert Fitzsimons Inc.,,2014-04-28T07:06:18.402401,2014-04-28T07:06:18.402410,False,tx-lobbying-interests,False,20732,"4040 Broadway St. Suite 430San Antonio, TX 78209",
Bio-Beetle Eco-Rental,,2014-04-24T04:13:00.951422,2014-04-28T07:06:18.361933,False,tx-lobbying-interests,False,12132,"P.O. Box 1267Wailuka, HI 96793",
Bio Reference Labs,,2014-04-24T04:13:00.930539,2014-04-28T07:06:18.361388,False,tx-lobbying-interests,False,12131,",",
Bingo Interest Group,,2014-04-24T04:13:00.910091,2014-04-28T07:06:18.360826,False,tx-lobbying-interests,False,12130,"PO Box 100967Fort Worth, TX 76185",
Billingsley development Corporation,,2014-04-28T07:06:18.298206,2014-04-28T07:06:18.298216,False,tx-lobbying-interests,False,20730,"4100 International ParkwayCarrollton, TX 75007",
Billingsley Development Corporation,,2014-04-28T07:06:18.270501,2014-04-28T07:06:18.270510,False,tx-lobbying-interests,False,20729,"4100 International ParkwayCarrollton, TX 75007",
Bill Pewitt & Associates,,2014-04-24T04:13:00.889655,2014-04-28T07:06:18.269835,False,tx-lobbying-interests,False,12129,"1122 ColoradoSuite 2001Austin, TX 78701",
Bill Messer PC,,2014-04-28T07:06:18.230187,2014-04-28T07:06:18.230197,False,tx-lobbying-interests,False,20728,"604 W. 14th StreetAustin, TX 78701",
Big Creek Construction Ltd.,,2014-04-28T07:06:18.174792,2014-04-28T07:06:18.174803,False,tx-lobbying-interests,False,20726,"P.O. Box 249Hewitt, TX 76643",
Big Brothers Big Sistrs Lone Star,,2014-04-28T07:06:18.146398,2014-04-28T07:06:18.146408,False,tx-lobbying-interests,False,20725,"450 E. John Carpenter FreewayIriving, TX 75062",
Big Brothers Big Sisters of North Texas,,2014-04-28T07:06:18.118481,2014-04-28T07:06:18.118490,False,tx-lobbying-interests,False,20724,"450 East John Carpenter FreewayLas Colinas, TX 75062",
Big Brothers Big Sisters of America,,2014-04-24T04:13:00.868666,2014-04-28T07:06:18.117888,False,tx-lobbying-interests,False,12128,"450 E. John Carpenter FreewaySuite 100Irving, TX 75062",
Big Brothers Big Sisters Lone Star,,2014-04-24T04:13:00.848048,2014-04-28T07:06:18.117322,False,tx-lobbying-interests,False,12127,"450 East John Carpenter FreewayLas Colinas, TX 75062",
Big Bend Telephone Company,,2014-04-24T04:13:00.827431,2014-04-28T07:06:18.116684,False,tx-lobbying-interests,False,12126,"808 N. 5th StreetAlpine, TX 79830",
Big Bend Telephone,,2014-04-28T07:06:18.015746,2014-04-28T07:06:18.015755,False,tx-lobbying-interests,False,20723,"808 N. 5th St.Alpine, TX 79830",
Bierschwale Credit & Lending Co.,,2014-04-24T04:13:00.806400,2014-04-28T07:06:18.015042,False,tx-lobbying-interests,False,12125,"908 N. LlanoFredericksburg, TX 78624",
Bid Express,,2014-04-24T04:13:00.785932,2014-04-28T07:06:18.014372,False,tx-lobbying-interests,False,12124,"5700 SW 34th StreetGainsville, FL 32608",
"Bicameral Consultants, Inc.",,2014-04-24T04:13:00.743928,2014-04-28T07:06:18.012959,False,tx-lobbying-interests,False,12122,"11003 Onion Creek CourtAustin, TX 78747",
BexarMet Water District,,2014-04-28T07:06:17.908822,2014-04-28T07:06:17.908832,False,tx-lobbying-interests,False,20721,"2047 West Malone AvenueSan Antonio, TX 78225",
BexarMet,,2014-04-28T07:06:17.880373,2014-04-28T07:06:17.880384,False,tx-lobbying-interests,False,20720,"2047 MaloneSan Antonio, TX 78225",
Bexar-Medina-Atascosa Counties Water Control & Improvement District,,2014-04-28T07:06:17.852835,2014-04-28T07:06:17.852844,False,tx-lobbying-interests,False,20719,"P. O. Box 170Natalia, TX 78059",
Bexar-Medina-Atascosa Counties Water Control & Improvement Dist. #1,,2014-04-24T04:13:00.723175,2014-04-28T07:06:17.852148,False,tx-lobbying-interests,False,12121,"PO Box 170Natalia, TX 78059",
Bexar Metropolitan Water District,,2014-04-28T07:06:17.815128,2014-04-28T07:06:17.815137,False,tx-lobbying-interests,False,20718,"2047 W. Malone Ave.San Antonio, TX 78225",
Bexar County Medical Society,,2014-04-24T04:13:00.681483,2014-04-28T07:06:17.813757,False,tx-lobbying-interests,False,12119,"6243 IH-10 West Ste. 600San Antonio, TX 78201",
"Bexar County Hospital District, d/b/a University Health System",,2014-04-24T04:13:00.660394,2014-04-28T07:06:17.813040,False,tx-lobbying-interests,False,12118,"4502 Medical DriveSan Antonio, TX 78229-4493",
Bexar County Hospital District d/b/a University Health System,,2014-04-28T07:06:17.749781,2014-04-28T07:06:17.749790,False,tx-lobbying-interests,False,20717,"4502 Medical DriveSan Antonio, TX 78229-4493",
Bexar County Emergency Services District No. 8,,2014-04-24T04:13:00.639654,2014-04-28T07:06:17.749081,False,tx-lobbying-interests,False,12117,"2705 Bee Cave Rd., Suite 110Austin, TX 78746",
Bexar County Emergency Services District No. 11,,2014-04-24T04:13:00.618953,2014-04-28T07:06:17.748411,False,tx-lobbying-interests,False,12116,"2705 Bee Cave Rd., Suite 110Austin, TX 78746",
Bexar County Commissioners Court,,2014-04-24T04:13:00.597844,2014-04-28T07:06:17.747658,False,tx-lobbying-interests,False,12115,"100 DolorosaSuite 1.20San Antonio, TX 78205",
Bexar County,,2014-04-28T07:06:17.683212,2014-04-28T07:06:17.683221,False,tx-lobbying-interests,False,20716,"100 DolorosaSan Antonio, TX 78205",
Bettencourt Tax Advisors,,2014-04-28T07:06:17.631414,2014-04-28T07:06:17.631422,False,tx-lobbying-interests,False,20715,"730 N. Post Road Ste. 400Houston, TX 77024",
Berry Communications LLC,,2014-04-28T07:06:17.510837,2014-04-28T07:06:17.510848,False,tx-lobbying-interests,False,20712,"3755 Capital of Texas Hwy SouthSuite 105Austin, TX 78704",
Bernstein Litowitz Berger and Grossmann LLP,,2014-04-28T07:06:17.482516,2014-04-28T07:06:17.482525,False,tx-lobbying-interests,False,20711,"1285 Avenue of the AmericasNew York, NY 10019",
Bergey WindPower Co.,,2014-04-28T07:06:17.441560,2014-04-28T07:06:17.441571,False,tx-lobbying-interests,False,20710,"2200 Industrial Blvd.Norman, OK 73069",
Benton-Luttrell Real Estate Company,,2014-04-28T07:06:17.413523,2014-04-28T07:06:17.413533,False,tx-lobbying-interests,False,20709,"P.O. Box 849804 W. Stephens St. Suite 50Van Alstyne, TX 75495-0849",
Benton-Luttrell,,2014-04-28T07:06:17.385479,2014-04-28T07:06:17.385489,False,tx-lobbying-interests,False,20708,"P.O. Box 1009Van Alstyne, TX 75495",
Benton & Associates,,2014-04-28T07:06:17.356486,2014-04-28T07:06:17.356496,False,tx-lobbying-interests,False,20707,"3303 Northalnd Drive Suite 212Austin, TX 78701",
"Bentley Systems, Inc.",,2014-04-24T04:13:00.473660,2014-04-28T07:06:17.355636,False,tx-lobbying-interests,False,12110,"685 Stockton DriveExton, PA 19341",
Bentley Motors,,2014-04-28T07:06:17.313287,2014-04-28T07:06:17.313296,False,tx-lobbying-interests,False,20706,"3 Copley PlaceBoston, MA 02116",
"Bennett, Monty",,2014-04-24T04:13:00.453783,2014-04-28T07:06:17.312586,False,tx-lobbying-interests,False,12109,"14185 Dallas ParkwaySuite 1100Dallas, TX 75254",
"Beneplace, Inc.",,2014-04-24T04:13:00.433453,2014-04-28T07:06:17.311873,False,tx-lobbying-interests,False,12108,"PO Box 203550Austin, TX 78720",
Beneplace Inc.,,2014-04-28T07:06:17.260436,2014-04-28T07:06:17.260445,False,tx-lobbying-interests,False,20705,"PO Box 203550Austin, TX 78720",
"Benefit Concepts, Inc.",,2014-04-24T04:13:00.413593,2014-04-28T07:06:17.259602,False,tx-lobbying-interests,False,12107,"1173 BrittmooreHouston, TX 77043",
Benefit Concepts Inc.,,2014-04-28T07:06:17.219658,2014-04-28T07:06:17.219668,False,tx-lobbying-interests,False,20704,"1173 BrittmooreHouston, TX 77043",
Beneficial Results LLC,,2014-04-28T07:06:17.191755,2014-04-28T07:06:17.191765,False,tx-lobbying-interests,False,20703,"1804 Tonto LaneAustin, TX 78733-1654",
Benchmark Publishers,,2014-04-28T07:06:17.163314,2014-04-28T07:06:17.163324,False,tx-lobbying-interests,False,20702,"629 Fifth AvenuePelham, NY 10803",
Benbrook Water  Authority,,2014-04-24T04:13:00.393699,2014-04-28T07:06:17.134599,False,tx-lobbying-interests,False,12106,"1121 Mercedes StreetBenbrook, TX 76126",
Ben Hur Shrine,,2014-04-28T07:06:17.094633,2014-04-28T07:06:17.094644,False,tx-lobbying-interests,False,20700,"7811 Rockwood LaneAustin, TX",
Belo Corp.,,2014-04-28T07:06:17.066534,2014-04-28T07:06:17.066544,False,tx-lobbying-interests,False,20699,"400 S. Record StreetDallas, TX 75202",
Belmont Village L.P.,,2014-04-28T07:06:17.009976,2014-04-28T07:06:17.009984,False,tx-lobbying-interests,False,20697,"8554 Katy Freeway, Ste. 200Houston, TX 77024",
Bella Vista Municipal Utility District,,2014-04-24T04:13:00.373259,2014-04-28T07:06:17.009274,False,tx-lobbying-interests,False,12105,"100 Congress Avenue Suite 1300Austin, TX 78701",
Bell Helicopter Textron Inc.,,2014-04-28T07:06:16.956388,2014-04-28T07:06:16.956398,False,tx-lobbying-interests,False,20696,"600 East Hurst Blvd.Hurst, TX 78505",
Bell County WCID No. 1,,2014-04-28T07:06:16.900365,2014-04-28T07:06:16.900374,False,tx-lobbying-interests,False,20694,"201 S. 38th StreetKilleen, TX 76543",
Bell County Municipal Utility District No. 1,,2014-04-24T04:13:00.332776,2014-04-28T07:06:16.899638,False,tx-lobbying-interests,False,12103,"100 Congress Ave., Ste. 1300Austin, TX 78701",
"Beirne, Maynard & Parsons, LLP",,2014-04-24T04:13:00.312749,2014-04-28T07:06:16.898838,False,tx-lobbying-interests,False,12102,"1300 Post Oak Boulevard, Suite 2500Houston, TX 77056",
Beirne Maynard & Parsons LLP,,2014-04-28T07:06:16.846314,2014-04-28T07:06:16.846323,False,tx-lobbying-interests,False,20693,"1300 Post Oak Boulevard Suite 2500Houston, TX 77056",
Behavioral Health Advocates of Texas,,2014-04-24T04:13:00.292766,2014-04-28T07:06:16.845612,False,tx-lobbying-interests,False,12101,"919 Congress AvenueSuite 1100Austin, TX 78701",
Beeville Development Authority,,2014-04-24T04:13:00.272301,2014-04-28T07:06:16.844946,False,tx-lobbying-interests,False,12100,"P.O. Box 1448Beeville, TX 78104",
Beer Alliance of Texas LLC,,2014-04-24T04:13:00.252160,2014-04-28T07:06:16.844275,False,tx-lobbying-interests,False,12099,"1300 Guadalupe Street Suite 204 AAustin, TX 78701-1643",
Beer Alliance of Texas,,2014-04-24T04:13:00.232573,2014-04-28T07:06:16.843541,False,tx-lobbying-interests,False,12098,"502 E. 11th Street, Ste 420Austin, TX 78701",
Bee Trucking LLC,,2014-04-28T07:06:16.768533,2014-04-28T07:06:16.768543,False,tx-lobbying-interests,False,20692,"9540 Ball StreetSan Antonio, TX 78217",
Bee Development Authority,,2014-04-28T07:06:16.740545,2014-04-28T07:06:16.740557,False,tx-lobbying-interests,False,20691,"P.O. Box 1448Beeville, TX 78104",
Bee Developement,,2014-04-28T07:06:16.711897,2014-04-28T07:06:16.711907,False,tx-lobbying-interests,False,20690,"P. O. Box 1448Beeville, TX 78104",
Becton Dickinson and Company,,2014-04-28T07:06:16.683428,2014-04-28T07:06:16.683438,False,tx-lobbying-interests,False,20689,"1 Becton DriveFranklin Lakes, NJ 07417",
Beaumont Iron and Metal Corporation,,2014-04-28T07:06:16.655422,2014-04-28T07:06:16.655431,False,tx-lobbying-interests,False,20688,"P.O. Box 3427Beaumont, TX 77704",
"Beatty, Bangle, Strama PC",,2014-04-24T04:13:00.216508,2014-04-28T07:06:16.654721,False,tx-lobbying-interests,False,12097,"400 W. 15th, Suite 1450Austin, TX 78701",
Beatty Bangle Strama PC,,2014-04-24T04:13:00.203356,2014-04-28T07:06:16.654000,False,tx-lobbying-interests,False,12096,"400 W. 15th Suite 1450Austin, TX 78701",
Beatty Bangle Strama P.C.,,2014-04-28T07:06:16.602433,2014-04-28T07:06:16.602443,False,tx-lobbying-interests,False,20687,"400 West 15th Street Suite #1450Austin, TX 78701",
BearingPoint,,2014-04-28T07:06:16.574552,2014-04-28T07:06:16.574562,False,tx-lobbying-interests,False,20686,"300 Congress AvenueAustin, TX 78746",
Beacon Power Corporation,,2014-04-28T07:06:16.518236,2014-04-28T07:06:16.518245,False,tx-lobbying-interests,False,20684,"65 Middlesex RoadTyngsboro, MA 01879",
Baylor Health Care Systems,,2014-04-24T04:13:00.157653,2014-04-28T07:06:16.490656,False,tx-lobbying-interests,False,12092,"3600 Gaston AveSuite 150Dallas, TX 75246",Baylor Health Care System
Baylor health care systems,,2014-04-28T07:06:16.489448,2014-04-28T07:06:16.489455,False,tx-lobbying-interests,False,20683,"3600 Gaston Avesuite 150Dallas, TX 75246",
Baylor University,,2014-04-24T04:13:00.191481,2014-04-28T07:06:16.488928,False,tx-lobbying-interests,False,12095,"One Bear Place #97133Waco, TX 76798",
Baylor Scott & White Health,,2014-04-24T04:13:00.180270,2014-04-28T07:06:16.488418,False,tx-lobbying-interests,False,12094,"2401 South 31st StreetTemple, TX 76508",
Baylor Scott & White,,2014-04-24T04:13:00.169202,2014-04-28T07:06:16.487805,False,tx-lobbying-interests,False,12093,"3600 Gaston AveSuite 150Dallas, TX 75246",
Baylor Health Care System,,2014-04-24T04:13:00.146978,2014-04-28T07:06:16.487146,False,tx-lobbying-interests,False,12091,"3500 Gaston AvenueDallas, TX 75246",
Baylor College of Medicine,,2014-04-24T04:13:00.136744,2014-04-28T07:06:16.486426,False,tx-lobbying-interests,False,12090,"One Baylor PlazaHouston, TX 77030",
Baylor,,2014-04-24T04:13:00.125841,2014-04-28T07:06:16.485771,False,tx-lobbying-interests,False,12089,",",
Bayer Material Science LLC,,2014-04-24T04:13:00.100895,2014-04-28T07:06:16.485111,False,tx-lobbying-interests,False,12088,"8500 West Bay RoadBaytown, TX 77520",
Bayer HealthCare LLC,,2014-04-24T04:13:00.088131,2014-04-28T07:06:16.484450,False,tx-lobbying-interests,False,12087,"555 White Plains RoadTarrytown, NY 10591",
Bayer Corporation,,2014-04-24T04:13:00.058677,2014-04-28T07:06:16.483731,False,tx-lobbying-interests,False,12086,"100 Bayer BoulevardWhippany, NJ 07981",
Bastrop Energy Partners L.P.,,2014-04-24T04:12:59.974684,2014-04-28T07:06:16.320393,False,tx-lobbying-interests,False,12082,"919 Congress Ave.Ste. 1300Austin, TX 78701","Bastrop Energy Partners, LP"
Baxter Healthcare Corporation,,2014-04-24T04:13:00.037466,2014-04-28T07:06:16.318485,False,tx-lobbying-interests,False,12085,"One Baxter ParkwayDeerfield, IL 60015-4625",
Bastrop-Travis Counties Emergency Services District No. 1,,2014-04-24T04:13:00.016606,2014-04-28T07:06:16.317823,False,tx-lobbying-interests,False,12084,"100 Congress Avenue Suite 1300Austin, TX 78701",
Bastrop County Water Control and Improvement Dist. No. 2,,2014-04-28T07:06:16.235559,2014-04-28T07:06:16.235569,False,tx-lobbying-interests,False,20681,"P. O. Box 708Bastrop, TX 78602",
Bastrop County Emergency Services District No.1,,2014-04-28T07:06:16.207043,2014-04-28T07:06:16.207051,False,tx-lobbying-interests,False,20680,"P.O. Box 357Red Rock, TX 78662",
Bastrop County Emergency Services District No. 1,,2014-04-28T07:06:16.166282,2014-04-28T07:06:16.166290,False,tx-lobbying-interests,False,20679,"P. O. Box 357Red Rock, TX 78662",
Basa Resources Inc.,,2014-04-24T04:12:59.932104,2014-04-28T07:06:16.165591,False,tx-lobbying-interests,False,12080,"14875 Landmark Blvd.4th FloorDallas, TX 75254",
Barton Springs-Edwards Aquifer Conservation District,,2014-04-24T04:12:59.910184,2014-04-28T07:06:16.164880,False,tx-lobbying-interests,False,12079,"1124 Regal RowAustin, TX 78748",
Barton Springs Edwards Aquifer Conservation District,,2014-04-28T07:06:16.112877,2014-04-28T07:06:16.112888,False,tx-lobbying-interests,False,20678,"1124 Regal RowAustin, TX 78748",
Barrett Frappier Turner and Engle L.L.P.,,2014-04-28T07:06:16.084345,2014-04-28T07:06:16.084355,False,tx-lobbying-interests,False,20677,"15000 Surveyor Boulevard Suite 100Addison, TX 75001",
Barrett Daffin Frappier Turner and Engle L.L.P.,,2014-04-28T07:06:16.056206,2014-04-28T07:06:16.056215,False,tx-lobbying-interests,False,20676,"15000 Surveyor Boulevard Suite 100Addison, TX 75001",
"Barrett Daffin Frappier Turner & Engel, LLP",,2014-04-24T04:12:59.888536,2014-04-28T07:06:16.055433,False,tx-lobbying-interests,False,12078,"15000 Surveyor, Suite 100Addison, TX 75001",
Barrett Daffin Frappier Turner & Engel LLP,,2014-04-28T07:06:16.016407,2014-04-28T07:06:16.016417,False,tx-lobbying-interests,False,20675,"15000 Surveyor Suite 100Addison, TX 75001",
Barrett  Frappier Turner & Engel LLP,,2014-04-28T07:06:15.959160,2014-04-28T07:06:15.959169,False,tx-lobbying-interests,False,20674,"15000 Surveyor Suite 100Addison, TX 75001",
Barnwell Consulting,,2014-04-24T04:12:59.866648,2014-04-28T07:06:15.958417,False,tx-lobbying-interests,False,12077,"3475 Lenox Rd.Atlanta, GA 30326",
Barnes & Noble,,2014-04-24T04:12:59.845606,2014-04-28T07:06:15.917788,False,tx-lobbying-interests,False,12076,"120 Mountain View Blvd.Basking Ridge, NJ 07920",
Barco Lighting Systems Inc.,,2014-04-28T07:06:15.878449,2014-04-28T07:06:15.878457,False,tx-lobbying-interests,False,20672,"2105 Gracy Farms LnAustin, TX 78758",
Barbers Hill Independent School District,,2014-04-24T04:12:59.824406,2014-04-28T07:06:15.877705,False,tx-lobbying-interests,False,12075,"9600 Eagle DriveMont Belvieu, TX 77580",
"Barber, Will",,2014-04-28T07:06:15.837774,2014-04-28T07:06:15.837783,False,tx-lobbying-interests,False,20671,"7500 Shadowridge Run Unit 37Austin, TX 78749",
Barber Hill Independent School District,,2014-04-24T04:12:59.802341,2014-04-28T07:06:15.837022,False,tx-lobbying-interests,False,12074,"9600 Eagle DriveMount Belview, TX 97580",
Baptist General Convention of Texas,,2014-04-24T04:12:59.780820,2014-04-28T07:06:15.796343,False,tx-lobbying-interests,False,12073,"333 N. WashingtonDallas, TX 75246",
Bank of America,,2014-04-24T04:12:59.727109,2014-04-28T07:06:15.686397,False,tx-lobbying-interests,False,12071,"525 North Tryon StreetCharlotte, NC 28255",
Bandera County River Authority and Groundwater District,,2014-04-24T04:12:59.711347,2014-04-28T07:06:15.685677,False,tx-lobbying-interests,False,12070,"440 FM 3240Bandera, TX 78003",
Banc Pass Inc.,,2014-04-28T07:06:15.600175,2014-04-28T07:06:15.600186,False,tx-lobbying-interests,False,20665,"801 West 5th StreetAustin, TX 78701",
Balanced Energy For Texas,,2014-04-24T04:12:59.674805,2014-04-28T07:06:15.571541,False,tx-lobbying-interests,False,12067,"100 Congress AveSuite 1100Austin, TX 78701",Balanced Energy for Texas
Bamaco Inc.,,2014-04-28T07:06:15.570350,2014-04-28T07:06:15.570359,False,tx-lobbying-interests,False,20664,"6869 West Highway 100Brunell, FL 32110",
Balfour Beatty,,2014-04-24T04:12:59.698528,2014-04-28T07:06:15.569649,False,tx-lobbying-interests,False,12069,"3100 McKinnon Street 7th FloorDallas, TX 75201",
Baker Petrolite,,2014-04-28T07:06:15.459396,2014-04-28T07:06:15.459405,False,tx-lobbying-interests,False,20662,"12645 West Airport Blvd.Sugar Land, TX 77478",
Baker Botts LLP,,2014-04-24T04:12:59.663028,2014-04-28T07:06:15.458695,False,tx-lobbying-interests,False,12066,"910 LouisianaOne Shell PlazaHouston, TX 77002-4995",
Baker & Hostetler LLP,,2014-04-24T04:12:59.629927,2014-04-28T07:06:15.456685,False,tx-lobbying-interests,False,12063,"1000 LouisianaSuite 2000Houston, TX 77002-5018",
Baizer Interests,,2014-04-24T04:12:59.618656,2014-04-28T07:06:15.455965,False,tx-lobbying-interests,False,12062,"2313 Lake Austin BoulevardAustin, TX 78703",
Babcock and Brown Renewable Holdings Inc.,,2014-04-28T07:06:15.341491,2014-04-28T07:06:15.341501,False,tx-lobbying-interests,False,20660,"2 Harrison StreetSan Francisco, CA 94105",
Babcock & Brown LP,,2014-04-28T07:06:15.313201,2014-04-28T07:06:15.313211,False,tx-lobbying-interests,False,20659,"11719 FM 2244Ste. 300Austin, TX 78738",
"BSS, LLC",,2014-04-24T04:12:59.605824,2014-04-28T07:06:15.291061,False,tx-lobbying-interests,False,12061,"10587 South Highway 281Mineral Wells, TX 76067",
BSS LLC,,2014-04-28T07:06:15.251301,2014-04-28T07:06:15.251311,False,tx-lobbying-interests,False,20657,"10587 South Highway 281Mineral Wells, TX 76067",
BSA Asset Management LLC,,2014-04-28T07:06:15.224139,2014-04-28T07:06:15.224147,False,tx-lobbying-interests,False,20656,"1325 West Walnut Hill LaneIrving, TX 75015",
"BRK Brands, Inc./First Alert, Inc.",,2014-04-24T04:12:59.594048,2014-04-28T07:06:15.223558,False,tx-lobbying-interests,False,12060,"3901 Liberty Street RoadAurora, IL 60504",
BRAZOS ELECTRIC POWER COOPERATIVE,,2014-04-24T04:12:59.582694,2014-04-28T07:06:15.222934,False,tx-lobbying-interests,False,12059,"2404 LA SALLE AVEWACO, TX 76706",
BP America Production Company,,2014-04-28T07:06:15.178584,2014-04-28T07:06:15.178595,False,tx-lobbying-interests,False,20655,"501 Westlake Park Blvd. 2.128AHouston, TX 77079",
BP America Inc.,,2014-04-28T07:06:15.150565,2014-04-28T07:06:15.150574,False,tx-lobbying-interests,False,20654,"1005 Congress AvenueSuite 695Austin, TX 78701",
BP America,,2014-04-24T04:12:59.570390,2014-04-28T07:06:15.149861,False,tx-lobbying-interests,False,12058,"1005 Congress AvenueSuite 695Austin, TX 78701",
BP,,2014-04-24T04:12:59.558577,2014-04-28T07:06:15.149124,False,tx-lobbying-interests,False,12057,"1005 Congress AvenueAustin, TX 78701",
BOSC Inc.,,2014-04-28T07:06:15.094824,2014-04-28T07:06:15.094833,False,tx-lobbying-interests,False,20653,"Bank of Texas7600 West Northwest HighwayDallas, TX 75225",
BNSF Railway,,2014-04-24T04:12:59.535791,2014-04-28T07:06:15.093447,False,tx-lobbying-interests,False,12055,"P.O.Box 961056Fort Worth, TX 76161",
"BMC Software, Inc.",,2014-04-24T04:12:59.524543,2014-04-28T07:06:15.092714,False,tx-lobbying-interests,False,12054,"2101 City West BoulevardHouston, TX 77042",
BIA-Southwest,,2014-04-24T04:12:59.501181,2014-04-28T07:06:15.016719,False,tx-lobbying-interests,False,12052,"1850 Centennial Park Dr. Ste. 301Reston, VA 20191",
BI Incorporated,,2014-04-24T04:12:59.489340,2014-04-28T07:06:15.016000,False,tx-lobbying-interests,False,12051,"6400 Lookout RoadBoulder, CO 80301",
BHRGV/David Dickerson,,2014-04-28T07:06:14.944950,2014-04-28T07:06:14.944960,False,tx-lobbying-interests,False,20651,"530 San PedroSan Antonio, TX 78212",
BHP Petrohawk,,2014-04-28T07:06:14.916482,2014-04-28T07:06:14.916491,False,tx-lobbying-interests,False,20650,"1000 Louisiana St., Suite 5600Houston, TX 77002",
BHP Billiton Petroleum,,2014-04-24T04:12:59.477530,2014-04-28T07:06:14.915775,False,tx-lobbying-interests,False,12050,"1360 Post Oak Blvd.Houston, TX 77056",
BHP Billiton,,2014-04-24T04:12:59.449290,2014-04-28T07:06:14.915153,False,tx-lobbying-interests,False,12049,"1360 Post Oak BlvdSuite 150Houston, TX 77056",
BG Group,,2014-04-24T04:12:59.438140,2014-04-28T07:06:14.914440,False,tx-lobbying-interests,False,12048,"5444 WestheimerSuite 1200Houston, TX 77056",
BFI Waste Services of Texas L.P. / Republic Waste,,2014-04-28T07:06:14.851673,2014-04-28T07:06:14.851683,False,tx-lobbying-interests,False,20649,"4542 SE Loop 410San Antonio, TX 78222",
BFI Waste Services of Texas L.P. / Allied Waste / Republic Services,,2014-04-28T07:06:14.823505,2014-04-28T07:06:14.823514,False,tx-lobbying-interests,False,20648,"4542 SE Loop 410San Antonio, TX 78222",
"BEPCO, L.P.",,2014-04-24T04:12:59.416770,2014-04-28T07:06:14.822141,False,tx-lobbying-interests,False,12046,"201 Main StreetFort Worth, TX 76102",
"BDT Capital Partners, LLC",,2014-04-24T04:12:59.394961,2014-04-28T07:06:14.728171,False,tx-lobbying-interests,False,12044,"401 N. Michigan Ave., Ste. 3100Chicago, IL 60611",
BCFS,,2014-04-24T04:12:59.382610,2014-04-28T07:06:14.727474,False,tx-lobbying-interests,False,12043,"1506 Bexar CrossingSan Antonio, TX 78232-1587",
BBK Tobacco & Foods LLP,,2014-04-24T04:12:59.359939,2014-04-28T07:06:14.726048,False,tx-lobbying-interests,False,12041,"3315-B West Buckeye RoadPhoenix, AZ 85009",
BB Concepts LLC,,2014-04-28T07:06:14.650913,2014-04-28T07:06:14.650921,False,tx-lobbying-interests,False,20645,"222 W Las Colinas BoulevardSuite 1715Irving, TX 75039",
BASF Corporation,,2014-04-24T04:12:59.340662,2014-04-28T07:06:14.650212,False,tx-lobbying-interests,False,12040,"P.O. Box 2506Port Arthur, TX 77643",
BASA Resources Inc.,,2014-04-24T04:12:59.318572,2014-04-28T07:06:14.648875,False,tx-lobbying-interests,False,12038,"14875 Landmark Blvd4th floorDallas, TX 75254",
BALANCED ENERGY FOR TEXAS,,2014-04-24T04:12:59.298362,2014-04-28T07:06:14.647529,False,tx-lobbying-interests,False,12036,"100 CONGRESS AVENUE, SUITE 1100AUSTIN, TX 78701",Balanced Energy for Texas
"B. Braun Medical, Inc.",,2014-04-24T04:12:59.287723,2014-04-28T07:06:14.646805,False,tx-lobbying-interests,False,12035,"824 Twelfth AvenueBethlehem, PA 18018-3524",
